id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1228696268207161344,1228696268207161344,1581778993000,2020-02-15,12:03:13,Hora oficial do Brasil,879782695294967808,yello777,Yell⭕,,"Moi,citoyen, je demande que ""dudu"" et sa clique de éditoria-cra-cratistes, répandeurs de #fucknews, influenceurs-a-lapetite-semaine, ces collaborationnistes,qui écument les plateaux,ces cumulards de la parole étatique, soient virés de nos écrans, possible?
 https://twitter.com/LCP/status/1228389319452364809?s=20 …",[],['https://twitter.com/LCP/status/1228389319452364809?s=20'],[],0,0,0,['#fucknews'],[],https://twitter.com/Yello777/status/1228696268207161344,False,https://twitter.com/LCP/status/1228389319452364809,0,,,,,,,"[{'user_id': '879782695294967808', 'username': 'Yello777'}]",,,,
1228644132479959040,1228644132479959040,1581766562000,2020-02-15,08:36:02,Hora oficial do Brasil,879782695294967808,yello777,Yell⭕,,"Ceux qui crient ""taïaut...taïaut...ferme ta gueule, répondit  l'cons"" sur les réseaux,  c'est parce que c'est un espace de liberté ou tout-un-chacun peut s'exprimer. Contrairement aux médias ou l'accès est réservé aux répandus de #fucknews. Vous capito? 
 https://twitter.com/Yello777/status/1228643089612525571?s=20 …",[],['https://twitter.com/Yello777/status/1228643089612525571?s=20'],[],1,0,0,['#fucknews'],[],https://twitter.com/Yello777/status/1228644132479959040,False,https://twitter.com/Yello777/status/1228643089612525571,0,,,,,,,"[{'user_id': '879782695294967808', 'username': 'Yello777'}]",,,,
1228634617676255234,1228634617676255234,1581764294000,2020-02-15,07:58:14,Hora oficial do Brasil,879782695294967808,yello777,Yell⭕,,"Et pour finir, les trous-de-balle-de-golf, qui demandent la fin d'un anonymat - qui n'existe-pas - par ce biais, font un chantage à la fin de la liberté d'expression, une menace déguisée, en clair.  A tous ces chieurs de #fucknews, je lève mon majeur👊
 https://twitter.com/Yello777/status/1228633030803283968?s=20 …",[],['https://twitter.com/Yello777/status/1228633030803283968?s=20'],[],0,0,0,['#fucknews'],[],https://twitter.com/Yello777/status/1228634617676255234,False,https://twitter.com/Yello777/status/1228633030803283968,0,,,,,,,"[{'user_id': '879782695294967808', 'username': 'Yello777'}]",,,,
1228422453644451842,1228395142723272705,1581713710000,2020-02-14,17:55:10,Hora oficial do Brasil,2278071290,jiaiffert,Jiaiffert,,#FuckNews,['jdflaysakier'],[],[],0,0,0,['#fucknews'],[],https://twitter.com/jiaiffert/status/1228422453644451842,False,,0,,,,,,,"[{'user_id': '2278071290', 'username': 'jiaiffert'}, {'user_id': '117459814', 'username': 'jdflaysakier'}]",,,,
1228393460148973574,1228393460148973574,1581706798000,2020-02-14,15:59:58,Hora oficial do Brasil,879782695294967808,yello777,Yell⭕,,"Autre #fucknews, qu'ils adorent répandre: ""les réseaux sociaux seraient violents"" 😂😂😂 les guignols! Qui a déjà vu une séance d'assemblée nationale? présidée par un justiciable😕après  la violence des échanges,les mots sont feutrés, mais la haine suinte!
 https://twitter.com/Yello777/status/1228391560464785409?s=20 …",[],['https://twitter.com/Yello777/status/1228391560464785409?s=20'],[],0,0,0,['#fucknews'],[],https://twitter.com/Yello777/status/1228393460148973574,False,https://twitter.com/Yello777/status/1228391560464785409,0,,,,,,,"[{'user_id': '879782695294967808', 'username': 'Yello777'}]",,,,
1228215087602655233,1228215087602655233,1581664270000,2020-02-14,04:11:10,Hora oficial do Brasil,1150807566391422977,emmanue24003933,Manny Peterson,,"Les fins stratèges politiques du Ministère de l'Intérieur songeraient-il à donner des consignes pour considérer valides les bulletins #Griveaux avec un phallus dessiné dessus ?
#FakeNews #FuckNews #Humour #ÇaSeGatePourGriveaux
#GriveauxGate",[],[],[],0,0,1,"['#griveaux', '#fakenews', '#fucknews', '#humour', '#çasegatepourgriveaux', '#griveauxgate']",[],https://twitter.com/Emmanue24003933/status/1228215087602655233,False,,0,,,,,,,"[{'user_id': '1150807566391422977', 'username': 'Emmanue24003933'}]",,,,
1227924270669418497,1227924270669418497,1581594934000,2020-02-13,08:55:34,Hora oficial do Brasil,801458759918751746,kyobangkokuha,รักเธอประเทศไทยLoveThailand,,"แฉ !!! เบื้องหลัง #ไอ้ฮาร์ท นักดนตรีหัวใจสีแดง แอ๊บเชียร์ รบ.โกงชาติ #ไอ้แม้ว #อีปู #พวกเผาเมือง มานานแล้ว ไม่ต้องแปลกใจทำไมมันถึงโยงเรื่อง #กราดยิงโคราช มาปนการเมือง
#อีโง่ #ฝ่ายค้านเฮงซวย #ฝ่ายค้านบิดเบือน #ตอแหลเก่ง
#fucknews #FakeNews pic.twitter.com/63OITrWfJg",[],[],['https://pbs.twimg.com/media/EQp2nJYUcAEytsP.jpg'],0,3,2,"['#ไอ้ฮาร์ท', '#ไอ้แม้ว', '#อีปู', '#พวกเผาเมือง', '#กราดยิงโคราช', '#อีโง่', '#ฝ่ายค้านเฮงซวย', '#ฝ่ายค้านบิดเบือน', '#ตอแหลเก่ง', '#fucknews', '#fakenews']",[],https://twitter.com/kyobangkokuha/status/1227924270669418497,False,,0,,,,,,,"[{'user_id': '801458759918751746', 'username': 'kyobangkokuha'}]",,,,
1227864084751634432,1227864084751634432,1581580585000,2020-02-13,04:56:25,Hora oficial do Brasil,801458759918751746,kyobangkokuha,รักเธอประเทศไทยLoveThailand,,"ประธานองคมนตรีคนก่อน 
หลังท่านเสียชีวิตไป ก็มอบทรัพย์สินทั้งหมดให้การกุศล
ท่านตั้งมูลนิธิ ให้ทุนการศึกษาเด็กและเยาวชนมานักต่อนัก 

ดร.ผักตบ ยังจะมีปัญหาอะไรกับบ้านประธานองคมนตรี อีกเหรอครับ

#อีโง่ #ฝ่ายค้านเฮงซวย #ฝ่ายค้านบิดเบือน #Fucknews #Fakenews pic.twitter.com/daywewN87y",[],[],['https://pbs.twimg.com/media/EQo_34FU8AAMWhf.jpg'],0,3,0,"['#อีโง่', '#ฝ่ายค้านเฮงซวย', '#ฝ่ายค้านบิดเบือน', '#fucknews', '#fakenews']",[],https://twitter.com/kyobangkokuha/status/1227864084751634432,False,,0,,,,,,,"[{'user_id': '801458759918751746', 'username': 'kyobangkokuha'}]",,,,
1227592844799508480,1227583801158701059,1581515916000,2020-02-12,10:58:36,Hora oficial do Brasil,2750058415,worldjoerock,Joe Rock,,"The enabler of Impeached Trump! What a liar! 
Money and power grabbers - you can only moan via @FoxNews renamed #FuckNews. Anti - constitution of United States.

 https://twitter.com/GOPLeader/status/1227583801158701059?s=20 …","['gopleader', 'foxnews']",['https://twitter.com/GOPLeader/status/1227583801158701059?s=20'],[],0,0,0,['#fucknews'],[],https://twitter.com/worldjoerock/status/1227592844799508480,False,https://twitter.com/GOPLeader/status/1227583801158701059,0,,,,,,,"[{'user_id': '2750058415', 'username': 'worldjoerock'}, {'user_id': '19739126', 'username': 'GOPLeader'}, {'user_id': '1367531', 'username': 'FoxNews'}]",,,,
1227384701599584256,1227380580888842242,1581466291000,2020-02-11,21:11:31,Hora oficial do Brasil,1120490292447256576,andr4038,André,,#Fucknews,['camposmello'],[],[],0,0,3,['#fucknews'],[],https://twitter.com/Andr4038/status/1227384701599584256,False,,0,,,,,,,"[{'user_id': '1120490292447256576', 'username': 'Andr4038'}, {'user_id': '36714704', 'username': 'camposmello'}]",,,,
